"","State","County","Year","Month","D","G","L","N","O","R","Total","dPct","rPct","leanD","leanR","unaffiliatedPct","otherPct","dDRPct","rDRPct","CountyName","StateName","StateAbbr","YearMonth"
"1","06",6001,"2002","11",369434,15461,3381,121436,22544,130083,662339,0.557771775480532,0.196399426879589,2.83998677767272,0.352114315412225,0.183344178736266,0.0340369508665502,0.739582436633788,0.260417563366212,"Alameda","California","CA","2002-11"
"2","06",6003,"2002","11",284,7,5,178,43,311,828,0.342995169082126,0.3756038647343,0.913183279742765,1.09507042253521,0.214975845410628,0.0519323671497585,0.477310924369748,0.522689075630252,"Alpine","California","CA","2002-11"
"3","06",6005,"2002","11",7368,153,127,1979,834,8668,19129,0.385174342621151,0.453133985048879,0.850023073373327,1.17643865363735,0.10345548643421,0.0435987244497883,0.459466201047643,0.540533798952357,"Amador","California","CA","2002-11"
"4","06",6007,"2002","11",40394,2697,831,17039,4883,48144,113988,0.354370635505492,0.422360248447205,0.839024592888003,1.19186017725405,0.149480647085658,0.0428378425799207,0.456233481668888,0.543766518331112,"Butte","California","CA","2002-11"
"5","06",6009,"2002","11",9052,301,367,3110,888,11253,24971,0.362500500580674,0.450642745584878,0.804407713498623,1.24315068493151,0.124544471587041,0.0355612510512194,0.445801526717557,0.554198473282443,"Calaveras","California","CA","2002-11"
"6","06",6011,"2002","11",2959,22,35,828,233,3435,7512,0.393903088391906,0.457268370607029,0.861426491994178,1.16086515714768,0.110223642172524,0.0310170394036209,0.462777604003754,0.537222395996246,"Colusa","California","CA","2002-11"
"7","06",6013,"2002","11",237561,4718,2378,68965,15710,155308,484640,0.49018034004622,0.320460548035655,1.52961212558271,0.653760507827463,0.142301502145923,0.032415813799934,0.604682476856153,0.395317523143847,"Contra Costa","California","CA","2002-11"
"8","06",6015,"2002","11",4687,122,82,1964,513,4699,12067,0.388414684677219,0.38940913234441,0.997446265162801,1.0025602730958,0.162757934863678,0.0425126377724372,0.499360750053271,0.500639249946729,"Del Norte","California","CA","2002-11"
"9","06",6017,"2002","11",29551,966,642,12596,3201,42684,89640,0.329663096831772,0.476171352074967,0.692320307375129,1.44441812459815,0.140517626059795,0.0357095046854083,0.409095313906001,0.590904686093999,"El Dorado","California","CA","2002-11"
"10","06",6019,"2002","11",148208,1660,1336,34141,7863,151151,344359,0.430388054327025,0.438934367912556,0.980529404370464,1.01985722768002,0.0991436262737434,0.0228337287540038,0.495084497209037,0.504915502790963,"Fresno","California","CA","2002-11"
"11","06",6021,"2002","11",4083,39,38,1417,391,5378,11346,0.359862506610259,0.473999647452847,0.759204165117144,1.31716874846926,0.124889829014631,0.0344614842235149,0.431561145756263,0.568438854243737,"Glenn","California","CA","2002-11"
"12","06",6023,"2002","11",33246,5396,736,11918,2541,22677,76514,0.434508717358915,0.296377133596466,1.46606694007144,0.682097094387295,0.155762344146169,0.0332096086990616,0.594496003433292,0.405503996566708,"Humboldt","California","CA","2002-11"
"13","06",6025,"2002","11",27936,125,182,7205,1564,14259,51271,0.544869419359872,0.278110432798268,1.95918367346939,0.510416666666667,0.140527783737395,0.03050457373564,0.662068965517241,0.337931034482759,"Imperial","California","CA","2002-11"
"14","06",6027,"2002","11",3465,102,61,1353,406,5000,10387,0.333590064503707,0.481370944449793,0.693,1.44300144300144,0.130258977568114,0.0390873206893232,0.409332545776728,0.590667454223272,"Inyo","California","CA","2002-11"
"15","06",6029,"2002","11",98561,681,1329,26870,8022,124323,259786,0.379393038885852,0.478559275711547,0.79278170571817,1.26138127656984,0.103431285750579,0.0308792621619333,0.442207605750076,0.557792394249924,"Kern","California","CA","2002-11"
"16","06",6031,"2002","11",19016,87,130,4222,1566,20851,45872,0.414544820369724,0.454547436344611,0.911994628554985,1.09649768615902,0.0920387164283223,0.0341384722706662,0.476985978378107,0.523014021621893,"Kings","California","CA","2002-11"
"17","06",6033,"2002","11",14487,500,236,4503,1256,10611,31593,0.458550944829551,0.335865539834774,1.3652813118462,0.732449782563678,0.142531573449815,0.039755642072611,0.577217308152044,0.422782691847956,"Lake","California","CA","2002-11"
"18","06",6035,"2002","11",4858,67,102,2440,754,6363,14584,0.333104772353264,0.436300054854635,0.763476347634763,1.30979827089337,0.167306637410861,0.0517004936917169,0.432938240798503,0.567061759201497,"Lassen","California","CA","2002-11"
"19","06",6037,"2002","11",2080329,27113,20584,602319,149002,1096842,3976189,0.523196709210754,0.275852581454252,1.89665330102239,0.527244488732311,0.151481481388334,0.0374735707985712,0.654774011219415,0.345225988780585,"Los Angeles","California","CA","2002-11"
"20","06",6039,"2002","11",15933,193,202,4036,1146,21526,43036,0.370224927967283,0.500185890882052,0.740174672489083,1.35103244837758,0.0937819499953527,0.0266288688539827,0.42534504391468,0.57465495608532,"Madera","California","CA","2002-11"
"21","06",6041,"2002","11",70310,4212,822,24747,3568,36734,140393,0.500808444865485,0.261651221927019,1.91403059835575,0.52245768738444,0.176269472124679,0.02541437251145,0.656832704308509,0.343167295691491,"Marin","California","CA","2002-11"
"22","06",6043,"2002","11",3861,160,94,1346,582,5451,11494,0.335914390116583,0.474247433443536,0.708310401761145,1.41181041181041,0.117104576300679,0.0506351139725074,0.414626288659794,0.585373711340206,"Mariposa","California","CA","2002-11"
"23","06",6045,"2002","11",21366,2734,382,7477,1967,12795,46721,0.457310417157167,0.273859720468312,1.66987104337632,0.598848638023027,0.160035101988399,0.0421009824276022,0.625450074646527,0.374549925353473,"Mendocino","California","CA","2002-11"
"24","06",6047,"2002","11",46879,289,264,7626,1907,39672,96637,0.485104049173712,0.41052598901042,1.18166465013107,0.846263785490305,0.078913873568095,0.0197336423937001,0.541634412080738,0.458365587919261,"Merced","California","CA","2002-11"
"25","06",6049,"2002","11",1811,21,42,617,173,2460,5124,0.353434816549571,0.480093676814988,0.736178861788618,1.3583655438984,0.120413739266198,0.0337626854020297,0.424022477171623,0.575977522828377,"Modoc","California","CA","2002-11"
"26","06",6051,"2002","11",1800,119,63,1099,213,2509,5803,0.310184387385835,0.432362571083922,0.717417297728179,1.39388888888889,0.189384800965018,0.0367051525073238,0.417730331863541,0.582269668136459,"Mono","California","CA","2002-11"
"27","06",6053,"2002","11",74580,1531,763,21921,4140,51202,154137,0.483855271609023,0.332185004249466,1.45658372719816,0.686537945829981,0.1422176375562,0.0268592226395998,0.592930626003721,0.407069373996279,"Monterey","California","CA","2002-11"
"28","06",6055,"2002","11",29501,820,366,8719,2151,21794,63351,0.465675364240501,0.344019826048523,1.35362943929522,0.738754618487509,0.137630029518082,0.0339536866032107,0.575124281119017,0.424875718880983,"Napa","California","CA","2002-11"
"29","06",6057,"2002","11",19065,1916,535,9409,1852,27674,60451,0.31537939819027,0.45779226150105,0.688913781889138,1.45156045108838,0.155646722138592,0.0306363831863824,0.407903463916644,0.592096536083357,"Nevada","California","CA","2002-11"
"30","06",6059,"2002","11",413897,6729,9284,196296,38014,634672,1298892,0.318653898861491,0.48862569020365,0.652143154259208,1.53340565406369,0.151125728697998,0.0292664825097083,0.394725573615089,0.605274426384911,"Orange","California","CA","2002-11"
"31","06",6061,"2002","11",46954,1203,986,21339,3848,79800,154130,0.304638941153572,0.51774476091611,0.588395989974937,1.69953571580696,0.138448063323169,0.0249659378446766,0.370434069141802,0.629565930858198,"Placer","California","CA","2002-11"
"32","06",6063,"2002","11",4573,91,69,1843,499,5537,12612,0.362591183000317,0.439026324135744,0.825898500993318,1.21080253662803,0.146130669203933,0.0395654931810974,0.452324431256182,0.547675568743818,"Plumas","California","CA","2002-11"
"33","06",6065,"2002","11",231326,2520,3552,75781,21040,315451,649670,0.356066926285653,0.485555743685256,0.733318328361616,1.3636642660142,0.116645373805163,0.0323856727261533,0.423071928775351,0.576928071224649,"Riverside","California","CA","2002-11"
"34","06",6067,"2002","11",260016,5364,2965,80536,19202,209073,577156,0.450512513081385,0.362246948831858,1.24366130490307,0.804077441388222,0.139539396627602,0.0332700344447602,0.554299930290414,0.445700069709586,"Sacramento","California","CA","2002-11"
"35","06",6069,"2002","11",12393,137,183,3729,927,9527,26896,0.460774836406901,0.354216240333135,1.30082922221056,0.768740417977891,0.138645151695419,0.0344660916121356,0.565374087591241,0.434625912408759,"San Benito","California","CA","2002-11"
"36","06",6071,"2002","11",252961,2363,3086,73221,22708,262063,616402,0.410383159042313,0.425149496594755,0.965267893598104,1.03598183119137,0.118787739170217,0.036839594939666,0.491163518593308,0.508836481406692,"San Bernardino","California","CA","2002-11"
"37","06",6073,"2002","11",500376,11077,11270,249022,59961,580102,1411808,0.354422131054648,0.4108929826152,0.862565548817277,1.15933218219899,0.176385174187992,0.042471072553775,0.463106143762298,0.536893856237702,"San Diego","California","CA","2002-11"
"38","06",6075,"2002","11",247883,13730,2859,113539,12913,58472,449396,0.55159146943898,0.130112417556008,4.23934532767821,0.235885478229649,0.252647998647073,0.0287341231341623,0.809136459336391,0.190863540663609,"San Francisco","California","CA","2002-11"
"39","06",6077,"2002","11",110112,851,904,19393,6130,110234,247624,0.444674183439408,0.445166865893451,0.998893263421449,1.00110796280151,0.0783163182890188,0.0247552741252867,0.499723162662358,0.500276837337642,"San Joaquin","California","CA","2002-11"
"40","06",6079,"2002","11",48852,2527,1050,20338,6026,61866,140659,0.347308028636632,0.439829658962455,0.789642129764329,1.26639646278556,0.14459081893089,0.0428411975060252,0.441229068444155,0.558770931555845,"San Luis Obispo","California","CA","2002-11"
"41","06",6081,"2002","11",166843,3884,1819,61490,8768,89266,332070,0.502433221911043,0.268816815731623,1.86905428718661,0.535029938325252,0.185171801126269,0.0264040714307224,0.65145309223807,0.348546907761929,"San Mateo","California","CA","2002-11"
"42","06",6083,"2002","11",77967,3785,1281,31138,7519,72982,194672,0.400504438234569,0.374897263088682,1.06830451344167,0.936062693190709,0.159951097230213,0.0386239418098134,0.516512199484594,0.483487800515406,"Santa Barbara","California","CA","2002-11"
"43","06",6085,"2002","11",335765,6328,5311,146406,19262,218561,731633,0.458925444861016,0.298730374381691,1.5362530369096,0.650934433309011,0.20010852435579,0.0263274073203368,0.605717574135076,0.394282425864924,"Santa Clara","California","CA","2002-11"
"44","06",6087,"2002","11",69697,6807,1407,21908,4478,31257,135554,0.514164096965047,0.230587072310666,2.22980452378667,0.448469805013128,0.161618248078257,0.0330348053174381,0.690383739128712,0.309616260871288,"Santa Cruz","California","CA","2002-11"
"45","06",6089,"2002","11",28203,479,627,11202,2971,41432,84914,0.332136043526391,0.487928963421815,0.680705734697818,1.46906357479701,0.131921709023247,0.0349883411451586,0.405011847490486,0.594988152509514,"Shasta","California","CA","2002-11"
"46","06",6091,"2002","11",755,23,32,408,121,957,2296,0.32883275261324,0.416811846689895,0.788923719958203,1.26754966887417,0.177700348432056,0.0527003484320557,0.441004672897196,0.558995327102804,"Sierra","California","CA","2002-11"
"47","06",6093,"2002","11",9592,267,286,3662,1009,10620,25436,0.377103318131782,0.417518477748074,0.903201506591337,1.10717264386989,0.143969177543639,0.0396681868218273,0.474569562636058,0.525430437363942,"Siskiyou","California","CA","2002-11"
"48","06",6095,"2002","11",88205,1061,796,27729,5527,52501,175819,0.501680705725775,0.298608227779705,1.68006323689073,0.595215690720481,0.157713330186157,0.0314357378895341,0.626874475857462,0.373125524142538,"Solano","California","CA","2002-11"
"49","06",6097,"2002","11",116845,7231,1604,33158,7207,66763,232808,0.501894264801897,0.286772791313013,1.75014603897368,0.571380889212204,0.142426377100443,0.030956839971135,0.636382946276851,0.363617053723149,"Sonoma","California","CA","2002-11"
"50","06",6099,"2002","11",96624,616,762,19291,6430,88919,212642,0.454397532002144,0.418162921718193,1.08665189667,0.920257906938235,0.0907205537946408,0.0302386170182748,0.520763380995241,0.479236619004759,"Stanislaus","California","CA","2002-11"
"51","06",6101,"2002","11",12687,121,183,3099,2152,18757,36999,0.342901159490797,0.506959647558042,0.676387482006717,1.47844250019705,0.0837590205140679,0.0581637341549772,0.40347920111945,0.59652079888055,"Sutter","California","CA","2002-11"
"52","06",6103,"2002","11",10097,105,218,3187,1307,11896,26810,0.376613204028348,0.443715031704588,0.848772696704775,1.17817173417847,0.11887355464379,0.0487504662439388,0.459100622925476,0.540899377074524,"Tehama","California","CA","2002-11"
"53","06",6105,"2002","11",2915,140,98,981,428,3155,7717,0.37773746274459,0.408837631203836,0.923930269413629,1.08233276157804,0.127121938577167,0.055461967085655,0.480230642504119,0.519769357495881,"Trinity","California","CA","2002-11"
"54","06",6107,"2002","11",47416,459,504,13897,3632,61114,127022,0.373289666357009,0.481129253200233,0.775861504728867,1.288889826219,0.109406244587552,0.0285934719969769,0.436893024970054,0.563106975029946,"Tulare","California","CA","2002-11"
"55","06",6109,"2002","11",11938,310,187,3568,1077,13290,30370,0.393085281527824,0.437602897596312,0.898269375470278,1.11325180097169,0.117484359565361,0.0354626275930194,0.473204376090059,0.526795623909941,"Tuolumne","California","CA","2002-11"
"56","06",6111,"2002","11",151511,3480,2466,56310,15144,162249,391160,0.387337662337662,0.414789344513754,0.933817773915402,1.07087274191313,0.143956437263524,0.0387156150935678,0.482888194798572,0.517111805201428,"Ventura","California","CA","2002-11"
"57","06",6113,"2002","11",39247,1894,428,13208,3006,23936,81719,0.480267746790832,0.292906178489703,1.63966410427807,0.609881010013504,0.161627038999498,0.0367845910987653,0.621163920674865,0.378836079325135,"Yolo","California","CA","2002-11"
"58","06",6115,"2002","11",9165,158,163,3349,1000,10586,24421,0.375291757094304,0.433479382498669,0.865766106177971,1.15504637206765,0.137136071413947,0.0409483641128537,0.464027137866437,0.535972862133563,"Yuba","California","CA","2002-11"
